[0 0 0],4,1,5,0
[0 0 1],587,151,738,0
[0 0 2],7,0,7,0
[0 0 3],304,61,365,0
[0 0 4],159,40,199,0
[0 0 5],1,0,1,0
[0 0 6],200,42,242,0
[0 0 7],4,0,4,0
[0 0 8],150,25,175,0
[0 0 10],53,16,69,0
[0 0 11],92,23,115,0
[0 0 12],1,0,1,0
[0 0 13],97,19,116,0
[0 0 15],13,1,14,0
[0 0 16],2,0,2,0
[0 0 18],4,0,4,0
[0 1 4],3,0,3,0
[0 1 5],64,28,92,0
[0 1 7],34,9,43,0
[0 1 9],2,2,4,0
[0 1 12],9,4,13,0
[0 2 0],1,0,1,0
[0 2 1],24,2,26,0
[0 2 3],2,0,2,0
[0 2 4],56,13,69,0
[0 2 6],8,1,9,0
[0 2 8],11,1,12,0
[0 2 9],2,0,2,0
[0 2 10],6,1,7,0
[0 2 20],1,1,2,0
[0 3 0],7,1,8,0
[0 3 1],18,2,20,0
[0 3 3],12,1,13,0
[0 3 4],10,0,10,0
[0 3 6],4,3,7,0
[0 3 8],7,1,8,0
[0 3 9],11,1,12,0
[0 3 10],3,5,8,0
[0 3 13],4,0,4,0
[0 3 17],1,0,1,0
[0 4 0],17,3,20,0
[0 4 1],33,8,41,0
[0 4 3],12,0,12,0
[0 4 4],21,2,23,0
[0 4 6],16,4,20,0
[0 4 8],7,0,7,0
[0 4 9],18,4,22,0
[0 4 10],4,0,4,0
[0 4 11],3,1,4,0
[0 4 13],3,1,4,0
[0 5 0],8,2,10,0
[0 5 1],53,16,69,0
[0 5 2],1,0,1,0
[0 5 3],30,15,45,0
[0 5 4],13,1,14,0
[0 5 5],1,0,1,0
[0 5 6],13,4,17,0
[0 5 8],12,3,15,0
[0 5 10],5,2,7,0
[0 5 11],1,0,1,0
[0 5 13],3,0,3,0
[0 6 1],1,0,1,0
[0 6 4],3,0,3,0
[0 6 5],2,1,3,0
[0 6 6],7,1,8,0
[0 6 9],59,12,71,0
[0 6 10],1,0,1,0
[0 6 13],2,0,2,0
[0 7 0],49,13,62,0
[0 7 1],7,6,13,0
[0 7 2],5,1,6,0
[0 7 3],7,0,7,0
[0 7 4],6,0,6,0
[0 7 6],5,1,6,0
[0 7 8],3,2,5,0
[0 7 9],27,7,34,0
[0 7 14],2,2,4,0
[0 8 0],6,0,6,0
[0 8 1],15,9,24,0
[0 8 2],1,0,1,0
[0 8 3],9,4,13,0
[0 8 4],11,4,15,0
[0 8 6],13,1,14,0
[0 8 8],8,1,9,0
[0 8 9],8,7,15,0
[0 8 10],4,0,4,0
[0 8 11],2,0,2,0
[0 8 13],5,0,5,0
[0 8 17],1,1,2,0
[0 9 0],6,0,6,0
[0 9 1],9,5,14,0
[0 9 3],1,1,2,0
[0 9 4],2,2,4,0
[0 9 5],1,0,1,0
[0 9 6],10,1,11,0
[0 9 8],5,0,5,0
[0 9 9],2,0,2,0
[0 9 10],5,1,6,0
[0 9 11],2,0,2,0
[0 9 13],1,0,1,0
[0 9 17],2,2,4,0
[0 9 20],1,0,1,0
[0 10 1],1,0,1,0
[0 10 3],10,3,13,0
[0 10 5],1,0,1,0
[0 10 6],6,2,8,0
[0 10 9],12,6,18,0
[0 10 10],1,2,3,0
[0 11 1],12,4,16,0
[0 11 3],3,0,3,0
[0 11 4],20,6,26,0
[0 11 5],5,0,5,0
[0 11 6],5,1,6,0
[0 11 7],3,0,3,0
[0 11 8],5,0,5,0
[0 11 13],1,0,1,0
[0 12 0],28,3,31,0
[0 12 1],2,0,2,0
[0 12 4],4,0,4,0
[0 12 6],1,1,2,0
[0 12 9],15,4,19,0
[0 12 11],1,0,1,0
[0 12 13],1,0,1,0
[0 12 14],1,0,1,0
[0 12 17],1,0,1,0
[0 13 5],4,3,7,0
[0 13 6],4,2,6,0
[0 13 7],2,0,2,0
[0 13 9],23,5,28,0
[0 13 12],4,0,4,0
[0 14 1],1,0,1,0
[0 14 2],1,0,1,0
[0 14 4],31,8,39,0
[0 14 5],1,0,1,0
[0 14 6],1,0,1,0
[0 14 7],1,0,1,0
[0 14 8],1,0,1,0
[0 14 9],1,0,1,0
[0 15 0],85,16,101,0
[0 15 1],10,0,10,0
[0 15 2],9,3,12,0
[0 15 3],2,0,2,0
[0 15 4],4,4,8,0
[0 15 6],4,1,5,0
[0 15 8],1,0,1,0
[0 15 9],4,1,5,0
[0 16 1],2,0,2,0
[0 16 6],6,1,7,0
[0 16 9],44,7,51,0
[0 17 0],58,12,70,0
[0 17 1],5,1,6,0
[0 17 2],3,0,3,0
[0 17 4],1,0,1,0
[0 17 6],1,1,2,0
[0 17 8],1,0,1,0
[0 17 9],3,0,3,0
[0 18 0],64,16,80,0
[0 18 1],11,3,14,0
[0 18 2],2,0,2,0
[0 18 3],11,4,15,0
[0 18 4],5,0,5,0
[0 18 6],3,3,6,0
[0 18 8],4,0,4,0
[0 18 10],1,0,1,0
[0 18 11],1,0,1,0
[0 18 14],3,0,3,0
[0 19 8],1,0,1,0
[0 19 9],30,7,37,0
[0 20 0],1,1,2,0
[0 20 1],10,5,15,0
[0 20 3],3,1,4,0
[0 20 4],9,0,9,0
[0 20 5],2,0,2,0
[0 20 6],8,1,9,0
[0 20 7],1,0,1,0
[0 20 8],1,0,1,0
[0 20 10],2,1,3,0
[0 20 11],4,0,4,0
[0 20 12],1,0,1,0
[0 20 13],2,0,2,0
[0 21 2],2,0,2,0
[0 21 3],4,2,6,0
[0 21 6],3,0,3,0
[0 21 8],2,1,3,0
[0 21 13],1,1,2,0
[0 22 1],3,0,3,0
[0 22 3],1,1,2,0
[0 22 4],4,4,8,0
[0 22 5],100,9,109,0
[0 22 6],6,0,6,0
[0 22 7],5,2,7,0
[0 22 10],1,1,2,0
[0 22 12],11,2,13,0
[0 23 0],2,0,2,0
[0 23 1],3,1,4,0
[0 23 2],2,0,2,0
[0 23 3],7,2,9,0
[0 23 4],6,0,6,0
[0 23 6],3,0,3,0
[0 23 8],2,0,2,0
[0 24 0],54,26,80,0
[0 24 1],14,0,14,0
[0 24 3],3,0,3,0
[0 24 4],4,2,6,0
[0 24 6],3,0,3,0
[0 24 8],3,1,4,0
[0 24 11],1,0,1,0
[0 24 18],1,0,1,0
[0 25 3],5,0,5,0
[0 25 4],2,2,4,0
[0 25 5],2,1,3,0
[0 25 6],1,3,4,0
[0 25 7],1,3,4,0
[0 26 0],1,0,1,0
[0 26 1],11,0,11,0
[0 26 3],4,2,6,0
[0 26 4],3,0,3,0
[0 26 6],14,1,15,0
[0 26 8],1,0,1,0
[0 27 6],1,0,1,0
[0 27 9],10,0,10,0
[0 28 0],7,4,11,0
[0 28 1],5,1,6,0
[0 28 3],8,1,9,0
[0 28 4],5,1,6,0
[0 28 6],3,1,4,0
[0 28 7],1,0,1,0
[0 28 11],3,0,3,0
[0 28 13],2,0,2,0
[0 29 0],2,8,10,0
[0 29 1],2,0,2,0
[0 29 3],1,0,1,0
[0 29 4],2,0,2,0
[0 29 10],1,0,1,0
[0 30 4],2,0,2,0
[0 30 6],1,1,2,0
[0 30 9],1,0,1,0
[0 30 13],1,0,1,0
[0 30 18],1,0,1,0
[0 31 0],1,0,1,0
[0 31 1],1,1,2,0
[0 31 3],11,2,13,0
[0 31 4],4,2,6,0
[0 31 8],1,0,1,0
[0 31 10],1,0,1,0
[0 32 0],63,28,91,0
[0 32 1],3,2,5,0
[0 32 2],2,0,2,0
[0 32 3],2,0,2,0
[0 32 4],1,0,1,0
[0 32 6],5,1,6,0
[0 32 8],4,0,4,0
[0 32 13],1,0,1,0
[0 32 14],2,1,3,0
[0 33 6],1,0,1,0
[0 33 9],11,1,12,0
[0 34 4],2,0,2,0
[0 34 6],1,0,1,0
[0 35 1],9,2,11,0
[0 35 3],3,1,4,0
[0 35 6],4,3,7,0
[0 35 8],1,0,1,0
[0 35 10],1,0,1,0
[0 35 11],1,0,1,0
[0 36 1],1,0,1,0
[0 36 3],2,2,4,0
[0 36 4],1,0,1,0
[0 36 5],4,0,4,0
[0 36 6],2,0,2,0
[0 36 7],1,0,1,0
[0 36 9],4,1,5,0
[0 37 1],1,1,2,0
[0 37 3],1,0,1,0
[0 37 4],1,1,2,0
[0 37 6],2,1,3,0
[0 37 8],2,0,2,0
[0 38 1],4,0,4,0
[0 38 3],1,0,1,0
[0 38 4],1,0,1,0
[0 38 10],1,0,1,0
[0 38 11],1,0,1,0
[0 39 4],1,0,1,0
[0 39 9],4,0,4,0
[0 40 0],21,3,24,0
[0 40 1],3,0,3,0
[0 40 3],1,0,1,0
[0 40 5],2,0,2,0
[0 40 6],2,0,2,0
[0 40 7],1,0,1,0
[0 40 8],1,0,1,0
[0 40 9],10,2,12,0
[0 41 0],1,0,1,0
[0 41 1],7,1,8,0
[0 41 3],9,1,10,0
[0 41 4],3,1,4,0
[0 41 6],6,2,8,0
[0 41 8],2,0,2,0
[0 41 10],1,0,1,0
[0 41 11],1,1,2,0
[0 41 13],4,1,5,0
[0 42 0],1,2,3,0
[0 42 2],1,0,1,0
[0 42 4],10,6,16,0
[0 42 12],1,0,1,0
[0 42 14],2,0,2,0
[0 43 0],30,14,44,0
[0 43 1],20,3,23,0
[0 43 2],2,2,4,0
[0 43 3],2,0,2,0
[0 43 4],3,0,3,0
[0 43 6],7,0,7,0
[0 43 7],1,0,1,0
[0 43 8],2,1,3,0
[0 43 10],1,0,1,0
[0 43 14],3,0,3,0
[0 43 18],1,0,1,0
[0 44 1],8,0,8,0
[0 44 3],2,0,2,0
[0 44 4],2,0,2,0
[0 44 5],1,0,1,0
[0 44 6],3,0,3,0
[0 44 7],1,0,1,0
[0 44 8],1,1,2,0
[0 44 11],1,0,1,0
[0 45 5],2,1,3,0
[0 46 0],86,18,104,0
[0 46 1],3,0,3,0
[0 46 2],16,3,19,0
[0 46 4],1,0,1,0
[0 46 6],4,0,4,0
[0 46 8],1,0,1,0
[0 46 11],1,0,1,0
[0 46 14],15,1,16,0
[0 47 3],1,0,1,0
[0 47 4],1,1,2,0
[0 47 5],2,0,2,0
[0 47 7],1,1,2,0
[0 47 8],1,0,1,0
[0 47 12],2,0,2,0
[0 48 3],1,0,1,0
[0 48 6],1,0,1,0
[0 49 0],16,3,19,0
[0 49 1],2,0,2,0
[0 49 6],1,1,2,0
[0 49 10],2,0,2,0
[0 49 11],1,0,1,0
[0 50 1],1,0,1,0
[0 50 6],1,0,1,0
[0 50 8],1,0,1,0
[0 51 0],31,22,53,0
[0 51 1],2,2,4,0
[0 51 2],1,2,3,0
[0 51 3],1,0,1,0
[0 51 4],6,5,11,0
[0 51 6],1,2,3,0
[0 51 10],2,0,2,0
[0 51 16],1,0,1,0
[0 52 3],1,0,1,0
[0 52 8],2,0,2,0
[0 53 4],2,1,3,0
[0 54 0],1,0,1,0
[0 54 3],1,0,1,0
[0 54 4],1,0,1,0
[0 54 6],1,0,1,0
[0 54 8],1,0,1,0
[0 55 0],1,0,1,0
[0 55 1],2,1,3,0
[0 55 3],1,0,1,0
[0 55 4],1,1,2,0
[0 55 6],1,0,1,0
[0 55 10],1,0,1,0
[0 55 11],1,0,1,0
[0 55 13],1,0,1,0
[0 56 0],1,0,1,0
[0 56 1],4,0,4,0
[0 56 3],1,0,1,0
[0 56 4],8,4,12,0
[0 56 6],5,0,5,0
[0 56 8],1,0,1,0
[0 56 9],3,0,3,0
[0 56 11],1,0,1,0
[0 56 13],2,0,2,0
[0 57 0],1,0,1,0
[0 57 7],1,0,1,0
[0 57 13],1,0,1,0
[0 58 9],8,7,15,0
[0 59 1],12,0,12,0
[0 59 3],2,1,3,0
[0 59 4],3,1,4,0
[0 59 6],3,1,4,0
[0 59 11],1,0,1,0
[0 59 13],1,0,1,0
[0 60 6],1,0,1,0
[0 60 9],8,0,8,0
[0 61 2],1,0,1,0
[0 61 3],2,0,2,0
[0 61 6],2,0,2,0
[0 61 7],2,0,2,0
[0 61 8],1,0,1,0
[0 61 12],1,0,1,0
[0 61 13],1,0,1,0
[0 62 6],1,0,1,0
[0 62 9],2,0,2,0
[0 63 3],1,1,2,0
[0 63 4],1,0,1,0
[0 63 9],1,0,1,0
[0 64 0],2,1,3,0
[0 64 1],3,0,3,0
[0 64 3],3,0,3,0
[0 64 4],1,2,3,0
[0 64 8],1,0,1,0
[0 64 10],1,0,1,0
[0 65 0],8,3,11,0
[0 65 1],1,0,1,0
[0 65 6],2,0,2,0
[0 65 11],2,0,2,0
[0 66 1],1,0,1,0
[0 66 3],2,0,2,0
[0 66 4],3,0,3,0
