[0 0 0],2,0,2,0
[0 0 2],9,1,10,0
[0 0 4],13,0,13,0
[0 0 7],1,0,1,0
[0 0 8],2,0,2,0
[0 0 11],1,0,1,0
[0 0 13],1,0,1,0
[0 3 0],1,0,1,0
[0 3 1],13,0,13,0
[0 7 7],1,0,1,0
[0 22 0],4,0,4,0
[0 22 1],1,0,1,0
[0 22 3],5,0,5,0
[0 22 6],1,0,1,0
[0 22 7],1,0,1,0
[0 22 9],1,0,1,0
[0 22 11],1,0,1,0
[0 22 13],2,0,2,0
[0 33 1],5,0,5,0
[0 33 3],1,0,1,0
[0 33 6],1,0,1,0
[0 33 9],1,0,1,0
[0 40 0],1,0,1,0
[0 45 2],2,0,2,0
[0 45 13],1,0,1,0
[0 46 0],17,0,17,0
[0 46 1],7,0,7,0
[0 46 9],1,0,1,0
[0 48 0],1,0,1,0
[0 56 0],12,1,13,0
[0 56 4],1,0,1,0
[0 56 5],1,0,1,0
[0 57 0],242,9,251,0
[0 57 1],2,0,2,0
[0 57 3],1,0,1,0
[0 57 5],10,0,10,0
[0 57 9],6,0,6,0
[0 67 7],1,0,1,0
[0 76 9],1,0,1,0
[0 77 0],1,0,1,0
[0 77 1],22,0,22,0
[0 79 2],2,0,2,0
[0 79 6],1,0,1,0
[0 82 3],2,0,2,0
[0 82 9],1,0,1,0
[0 82 13],3,0,3,0
[0 93 1],1,0,1,0
[0 96 0],1,0,1,0
[0 96 3],1,0,1,0
[0 96 9],1,0,1,0
[0 100 5],2,0,2,0
[0 103 0],5,0,5,0
[0 106 0],1,0,1,0
[0 106 3],1,0,1,0
[0 110 0],4,0,4,0
[0 119 0],4,0,4,0
[0 119 1],604,28,632,0
[0 119 3],1,0,1,0
[0 119 6],1,0,1,0
[0 119 8],2,0,2,0
[0 119 16],1,0,1,0
[0 123 9],1,0,1,0
[0 124 2],1,0,1,0
[0 126 0],2,0,2,0
[0 127 0],1,0,1,0
[0 133 12],2,0,2,0
[0 135 1],1,0,1,0
[0 135 9],3,0,3,0
[0 135 11],1,0,1,0
[0 135 13],3,0,3,0
[0 136 9],1,0,1,0
[0 142 0],3,0,3,0
[0 142 1],2,0,2,0
[0 142 7],1,0,1,0
[0 142 9],1,0,1,0
[0 142 13],5,0,5,0
[1 1 0],1,0,1,0
[1 1 1],1,0,1,0
[1 1 2],1,1,2,0
[1 1 3],1,1,2,0
[1 1 4],4,3,7,0
[1 1 5],1,0,1,0
[1 1 7],1,0,1,0
[1 3 0],1,0,1,0
[1 3 1],35,3,38,0
[1 4 0],1,0,1,0
[1 4 1],3,0,3,0
[1 4 14],1,0,1,0
[1 5 1],1,0,1,0
[1 7 0],27,0,27,0
[1 7 1],1,0,1,0
[1 7 5],1,0,1,0
[1 9 0],24,0,24,0
[1 9 5],2,0,2,0
[1 10 0],8,0,8,0
[1 10 1],1,0,1,0
[1 11 6],1,0,1,0
[1 14 0],2,0,2,0
[1 14 1],2,0,2,0
[1 14 5],1,0,1,0
[1 15 0],1,0,1,0
[1 15 14],1,0,1,0
[1 18 0],1,0,1,0
[1 18 1],1,0,1,0
[1 20 0],9,0,9,0
[1 20 3],1,0,1,0
[1 20 8],1,0,1,0
[1 20 18],1,0,1,0
[1 22 6],1,0,1,0
[1 23 0],3,0,3,0
[1 23 3],1,0,1,0
[1 24 0],1,0,1,0
[1 24 3],2,0,2,0
[1 28 0],2,0,2,0
[1 30 0],2,0,2,0
[1 30 1],5,0,5,0
[1 31 4],1,0,1,0
[1 32 0],2,0,2,0
[1 36 2],2,0,2,0
[1 38 0],14,0,14,0
[1 38 1],5,0,5,0
[1 38 5],1,0,1,0
[1 39 6],1,0,1,0
[1 39 11],1,0,1,0
[1 42 2],2,0,2,0
[1 42 3],6,0,6,0
[1 42 4],1,0,1,0
[1 45 0],2,0,2,0
[1 45 1],1,0,1,0
[1 45 2],25,0,25,0
[1 45 3],1,0,1,0
[1 45 14],1,0,1,0
[1 46 0],23,7,30,0
[1 46 1],379,29,408,0
[1 46 5],1,0,1,0
[1 48 0],5,1,6,0
[1 49 6],1,0,1,0
[1 50 0],4,0,4,0
[1 52 2],6,2,8,0
[1 52 3],6,0,6,0
[1 52 4],4,0,4,0
[1 52 6],1,0,1,0
[1 54 2],1,0,1,0
[1 56 0],142,8,150,0
[1 56 1],102,11,113,0
[1 56 3],1,0,1,0
[1 56 5],2,0,2,0
[1 56 7],1,0,1,0
[1 57 0],83,2,85,0
[1 57 1],3,0,3,0
[1 57 3],1,0,1,0
[1 61 0],1,0,1,0
[1 64 0],1,0,1,0
[1 65 0],22,2,24,0
[1 65 3],1,0,1,0
[1 67 0],1,0,1,0
[1 67 1],1,0,1,0
[1 72 8],1,0,1,0
[1 74 18],1,0,1,0
[1 76 1],1,0,1,0
[1 77 0],1,0,1,0
[1 77 1],1,0,1,0
[1 79 3],1,0,1,0
[1 81 0],1,0,1,0
[1 82 0],3,0,3,0
[1 82 1],6,0,6,0
[1 88 0],1,0,1,0
[1 90 3],1,0,1,0
[1 91 11],1,0,1,0
[1 93 1],39,0,39,0
[1 94 0],1,0,1,0
[1 98 0],1,0,1,0
[1 100 2],1,0,1,0
[1 100 7],5,0,5,0
[1 102 1],1,0,1,0
[1 103 0],24,0,24,0
[1 103 1],4,0,4,0
[1 103 17],1,0,1,0
[1 104 0],8,0,8,0
[1 104 4],1,0,1,0
[1 104 5],2,0,2,0
[1 104 7],1,0,1,0
[1 104 18],1,0,1,0
[1 105 0],1,0,1,0
[1 106 0],11,0,11,0
[1 106 1],4,0,4,0
[1 108 1],1,0,1,0
[1 109 4],1,0,1,0
[1 110 0],20,0,20,0
[1 110 5],5,0,5,0
[1 111 0],7,0,7,0
[1 111 1],1,0,1,0
[1 113 0],1,0,1,0
[1 114 0],9,0,9,0
[1 115 0],2,0,2,0
[1 115 1],1,0,1,0
[1 116 1],1,0,1,0
[1 117 0],2,0,2,0
[1 120 0],6,0,6,0
[1 120 1],10,0,10,0
[1 123 0],5,0,5,0
[1 126 0],6,0,6,0
[1 126 5],7,0,7,0
[1 130 0],2,0,2,0
[1 131 0],2,0,2,0
[1 133 0],1,0,1,0
[1 134 0],1,0,1,0
[1 135 0],1,0,1,0
[1 135 1],17,1,18,0
[1 135 2],7,0,7,0
[1 135 3],7,0,7,0
[1 135 7],2,0,2,0
[1 135 8],8,0,8,0
[1 136 6],1,0,1,0
[1 140 0],4,0,4,0
[1 140 1],3,0,3,0
[1 140 3],1,0,1,0
[1 141 0],5,1,6,0
[1 142 0],1,0,1,0
[1 142 1],70,1,71,0
[1 142 3],2,0,2,0
[1 142 8],1,0,1,0
[1 145 1],2,2,4,0
[1 145 12],1,0,1,0
[1 149 2],11,0,11,0
[1 149 3],4,0,4,0
[1 149 4],1,0,1,0
[2 1 0],1,0,1,0
[2 2 13],1,0,1,0
[2 3 0],1,0,1,0
[2 4 0],2,0,2,0
[2 4 1],1,0,1,0
[2 4 15],1,0,1,0
[2 5 5],1,0,1,0
[2 6 0],1,0,1,0
[2 8 0],14,0,14,0
[2 8 1],1,0,1,0
[2 8 13],1,0,1,0
